account_id,customer_id,account_type,branch_city,opening_date,balance_inr,account_status,nominee_registered
ACC0012053,<CUSTOMER_ID>,Savings,Surat,6/22/2023,14117.68,Active,Yes
ACC0012054,<CUSTOMER_ID>,Savings,Chandigarh,10/28/2019,6671.19,Active,No
ACC0012055,<CUSTOMER_ID>,Savings,Nagpur,11/8/2021,1585.6,Active,Yes
ACC0012056,<CUSTOMER_ID>,Savings,Lucknow,2/8/2025,1822.26,Active,No
ACC0012057,<CUSTOMER_ID>,Premium Savings,Lucknow,8/10/2019,29041.49,Active,Yes
ACC0012058,<CUSTOMER_ID>,Savings,Gurugram,9/27/2019,9955.83,Active,Yes
ACC0012059,<CUSTOMER_ID>,Current,Noida,10/15/2021,23611.87,Active,Yes
ACC0012060,<CUSTOMER_ID>,Savings,Kochi,2/17/2020,4668.43,Active,No
ACC0012061,<CUSTOMER_ID>,Current,Ahmedabad,6/8/2018,5529.8,Active,Yes
ACC0012062,<CUSTOMER_ID>,Savings,Gurugram,7/21/2023,5468.12,Active,Yes
ACC0012063,<CUSTOMER_ID>,Premium Savings,Chandigarh,3/5/2019,1291.41,Active,Yes
ACC0012064,<CUSTOMER_ID>,Savings,Chennai,1/25/2022,5537.46,Active,Yes
ACC0012065,<CUSTOMER_ID>,Savings,Pune,1/29/2022,5733.41,Active,No
ACC0012066,<CUSTOMER_ID>,Salary,Noida,11/28/2024,8013.72,Active,Yes
ACC0012067,<CUSTOMER_ID>,Premium Savings,Bengaluru,8/14/2021,6146.5,Active,Yes
ACC0012068,<CUSTOMER_ID>,Savings,Ahmedabad,8/8/2021,36263.12,Active,Yes
ACC0012069,<CUSTOMER_ID>,Premium Savings,Chandigarh,5/18/2023,4276.47,Active,No
ACC0012070,<CUSTOMER_ID>,Savings,Ahmedabad,6/24/2022,20350.9,Active,No
ACC0012071,<CUSTOMER_ID>,Current,Bhubaneswar,1/6/2026,11279.4,Active,No
ACC0012072,<CUSTOMER_ID>,Current,Nagpur,12/10/2019,8384.64,Active,Yes
ACC0012073,<CUSTOMER_ID>,Premium Savings,Nashik,3/16/2021,18523.13,Active,Yes
ACC0012074,<CUSTOMER_ID>,Savings,Chennai,4/6/2024,5585.01,Active,No
ACC0012075,<CUSTOMER_ID>,Savings,Hyderabad,5/14/2024,4553.4,Active,Yes
ACC0012076,<CUSTOMER_ID>,Savings,Gurugram,12/28/2018,5446.23,Active,Yes
ACC0012077,<CUSTOMER_ID>,Savings,Chandigarh,4/26/2026,10167.49,Active,No
ACC0012078,<CUSTOMER_ID>,Current,Bhopal,7/7/2026,1077.29,Active,Yes
ACC0012079,<CUSTOMER_ID>,Salary,Chandigarh,1/4/2026,6740.77,Active,Yes
ACC0012080,<CUSTOMER_ID>,Salary,Bhopal,10/23/2018,17359.95,Active,Yes
ACC0012081,<CUSTOMER_ID>,Savings,Chennai,10/29/2019,7888.8,Active,Yes
ACC0012082,<CUSTOMER_ID>,Savings,Delhi,8/16/2017,9225.85,Active,Yes
ACC0012083,<CUSTOMER_ID>,Current,Kochi,7/29/2020,13453.4,Active,Yes
ACC0012084,<CUSTOMER_ID>,Current,Chandigarh,10/1/2024,8929.49,Active,Yes
ACC0012085,<CUSTOMER_ID>,Savings,Kolkata,9/12/2023,1358.52,Active,Yes
ACC0012086,<CUSTOMER_ID>,Current,Kochi,10/30/2022,40299.13,Active,Yes
ACC0012087,<CUSTOMER_ID>,Salary,Delhi,10/3/2024,143667.88,Active,Yes
ACC0012088,<CUSTOMER_ID>,Salary,Surat,2/24/2022,43363.97,Active,Yes
ACC0012089,<CUSTOMER_ID>,Current,Noida,7/20/2025,6404.72,Active,Yes
ACC0012090,<CUSTOMER_ID>,Current,Nagpur,5/29/2026,3058.78,Active,Yes
ACC0012091,<CUSTOMER_ID>,Salary,Delhi,5/29/2026,42839.97,Active,No
ACC0012092,<CUSTOMER_ID>,Current,Bhubaneswar,7/19/2024,9481.89,Active,No
ACC0012093,<CUSTOMER_ID>,Savings,Kolkata,1/16/2026,22535.2,Active,Yes
ACC0012094,<CUSTOMER_ID>,Current,Mumbai,11/14/2022,2721.11,Active,No
ACC0012095,<CUSTOMER_ID>,Salary,Nagpur,12/1/2024,14221.87,Active,Yes
ACC0012096,<CUSTOMER_ID>,Savings,Ahmedabad,8/3/2020,12406.93,Closed,Yes
ACC0012097,<CUSTOMER_ID>,Savings,Indore,5/2/2024,37174.76,Active,Yes
ACC0012098,<CUSTOMER_ID>,Savings,Gurugram,12/1/2024,19929.48,Active,Yes
ACC0012099,<CUSTOMER_ID>,Savings,Noida,3/2/2021,9740.73,Active,Yes
ACC0012100,<CUSTOMER_ID>,Current,Chandigarh,5/18/2024,64933.85,Active,Yes
ACC0012101,<CUSTOMER_ID>,Savings,Surat,2/3/2018,6030.19,Active,No
ACC0012102,<CUSTOMER_ID>,Premium Savings,Kolkata,4/13/2022,43798.89,Active,No
ACC0012103,<CUSTOMER_ID>,Savings,Delhi,7/12/2019,15090.79,Active,Yes
ACC0012104,<CUSTOMER_ID>,Premium Savings,Kochi,11/22/2024,18326.54,Closed,Yes
ACC0012105,<CUSTOMER_ID>,Savings,Chandigarh,11/19/2017,213380.24,Active,No
ACC0012106,<CUSTOMER_ID>,Savings,Jaipur,12/17/2022,768.55,Active,No
ACC0012107,<CUSTOMER_ID>,Savings,Chennai,10/25/2022,1757.72,Active,Yes
ACC0012108,<CUSTOMER_ID>,Salary,Mumbai,3/18/2018,29497.34,Active,Yes
ACC0012109,<CUSTOMER_ID>,Salary,Bengaluru,10/29/2023,22178.69,Active,Yes
ACC0012110,<CUSTOMER_ID>,Savings,Lucknow,12/26/2022,9331.24,Active,Yes
ACC0012111,<CUSTOMER_ID>,Savings,Bhopal,2/9/2024,27767.68,Active,Yes
ACC0012112,<CUSTOMER_ID>,Savings,Nagpur,5/4/2021,2371.62,Active,Yes
ACC0012113,<CUSTOMER_ID>,Savings,Lucknow,4/15/2019,69628.22,Active,No
ACC0012114,<CUSTOMER_ID>,Savings,Gurugram,7/14/2023,37247.81,Closed,Yes
ACC0012115,<CUSTOMER_ID>,Savings,Gurugram,5/6/2018,51740.33,Active,Yes
ACC0012116,<CUSTOMER_ID>,Salary,Jaipur,3/27/2024,1435.18,Active,No
ACC0012117,<CUSTOMER_ID>,Salary,Kolkata,8/12/2019,26209.72,Active,Yes
ACC0012118,<CUSTOMER_ID>,Savings,Nagpur,5/6/2020,8117.07,Active,Yes
ACC0012119,<CUSTOMER_ID>,Premium Savings,Bengaluru,3/13/2023,112046.05,Active,Yes
ACC0012120,<CUSTOMER_ID>,Savings,Hyderabad,8/23/2022,10801.82,Active,Yes
ACC0012121,<CUSTOMER_ID>,Savings,Bhubaneswar,1/3/2022,3051.5,Active,No
ACC0012122,<CUSTOMER_ID>,Savings,Kochi,8/7/2025,15400.16,Active,No
ACC0012123,<CUSTOMER_ID>,Savings,Nagpur,9/1/2021,1258.82,Active,Yes
ACC0012124,<CUSTOMER_ID>,Salary,Bhubaneswar,4/26/2023,25934.97,Active,No
ACC0012125,<CUSTOMER_ID>,Salary,Kochi,4/21/2026,5076.16,Active,Yes
ACC0012126,<CUSTOMER_ID>,Savings,Lucknow,2/26/2020,6657.86,Active,Yes
ACC0012127,<CUSTOMER_ID>,Savings,Nashik,4/2/2024,10656.99,Active,Yes
ACC0012128,<CUSTOMER_ID>,Savings,Bengaluru,12/21/2021,5741.28,Active,Yes
ACC0012129,<CUSTOMER_ID>,Savings,Bhopal,8/7/2018,48543.52,Active,Yes
ACC0012130,<CUSTOMER_ID>,Savings,Kolkata,7/16/2021,5939.91,Active,Yes
ACC0012131,<CUSTOMER_ID>,Current,Jaipur,7/5/2024,14315.41,Active,Yes
ACC0012132,<CUSTOMER_ID>,Current,Surat,3/23/2020,15004.29,Dormant,Yes
ACC0012133,<CUSTOMER_ID>,Savings,Surat,5/2/2022,8484.46,Active,Yes
ACC0012134,<CUSTOMER_ID>,Salary,Hyderabad,6/6/2020,3403.56,Active,No
ACC0012135,<CUSTOMER_ID>,Current,Delhi,11/6/2022,660.61,Active,No
ACC0012136,<CUSTOMER_ID>,Savings,Kolkata,9/30/2019,27373.38,Active,No
ACC0012137,<CUSTOMER_ID>,Current,Nagpur,5/30/2019,2590.69,Active,Yes
ACC0012138,<CUSTOMER_ID>,Savings,Surat,12/11/2020,73946.77,Active,Yes
ACC0012139,<CUSTOMER_ID>,Savings,Surat,8/27/2024,4102.03,Active,No
ACC0012140,<CUSTOMER_ID>,Premium Savings,Bengaluru,2/2/2024,32741.23,Active,Yes
ACC0012141,<CUSTOMER_ID>,Salary,Bhopal,1/7/2018,9348.39,Active,No
ACC0012142,<CUSTOMER_ID>,Savings,Kolkata,2/16/2023,46225.61,Active,Yes
ACC0012143,<CUSTOMER_ID>,Current,Bengaluru,7/14/2018,12300.3,Active,Yes
ACC0012144,<CUSTOMER_ID>,Current,Bhubaneswar,12/18/2025,13745.2,Active,Yes
ACC0012145,<CUSTOMER_ID>,Current,Gurugram,4/3/2023,2270.8,Active,No
ACC0012146,<CUSTOMER_ID>,Savings,Lucknow,7/31/2024,18698.15,Active,Yes
ACC0012147,<CUSTOMER_ID>,Savings,Hyderabad,7/8/2024,22512.2,Active,No
ACC0012148,<CUSTOMER_ID>,Salary,Chennai,3/28/2026,9814.71,Active,Yes
ACC0012149,<CUSTOMER_ID>,Current,Bhubaneswar,3/14/2019,27174.01,Active,Yes
ACC0012150,<CUSTOMER_ID>,Premium Savings,Chennai,9/11/2017,12734.84,Active,Yes
ACC0012151,<CUSTOMER_ID>,Salary,Kolkata,1/14/2023,30826.4,Active,Yes
ACC0012152,<CUSTOMER_ID>,Current,Surat,1/25/2019,9238.12,Active,Yes
ACC0012153,<CUSTOMER_ID>,Salary,Lucknow,7/22/2023,27481.01,Active,Yes
ACC0012154,<CUSTOMER_ID>,Premium Savings,Chandigarh,2/8/2018,10834.86,Dormant,Yes
ACC0012155,<CUSTOMER_ID>,Current,Jaipur,7/30/2025,77908.29,Active,Yes
ACC0012156,<CUSTOMER_ID>,Savings,Nashik,10/23/2019,5600.77,Active,Yes
ACC0012157,<CUSTOMER_ID>,Savings,Kolkata,3/10/2025,7314.03,Active,No
ACC0012158,<CUSTOMER_ID>,Premium Savings,Indore,12/7/2020,3907.57,Active,Yes
ACC0012159,<CUSTOMER_ID>,Salary,Ahmedabad,3/29/2025,5291.19,Active,No
ACC0012160,<CUSTOMER_ID>,Current,Nagpur,5/25/2021,4583.37,Active,Yes
ACC0012161,<CUSTOMER_ID>,Savings,Kochi,2/25/2018,78071.15,Active,Yes
ACC0012162,<CUSTOMER_ID>,Current,Hyderabad,8/31/2023,80937.89,Dormant,Yes
ACC0012163,<CUSTOMER_ID>,Savings,Bengaluru,2/25/2023,7112.41,Active,No
ACC0012164,<CUSTOMER_ID>,Savings,Bengaluru,3/5/2022,38749.38,Active,Yes
ACC0012165,<CUSTOMER_ID>,Current,Jaipur,8/30/2018,6787.96,Active,Yes
ACC0012166,<CUSTOMER_ID>,Savings,Surat,8/5/2018,13052.79,Active,Yes
ACC0012167,<CUSTOMER_ID>,Salary,Kolkata,12/31/2019,43896.63,Active,Yes
ACC0012168,<CUSTOMER_ID>,Savings,Surat,8/2/2020,6272.62,Active,Yes
ACC0012169,<CUSTOMER_ID>,Current,Chandigarh,1/24/2023,2697.65,Active,Yes
ACC0012170,<CUSTOMER_ID>,Savings,Delhi,10/14/2024,13610.43,Active,Yes
ACC0012171,<CUSTOMER_ID>,Salary,Kolkata,1/8/2019,3333.25,Active,Yes
ACC0012172,<CUSTOMER_ID>,Savings,Chandigarh,7/30/2025,8431.82,Active,Yes
ACC0012173,<CUSTOMER_ID>,Savings,Bhopal,11/13/2021,11626.43,Active,No
ACC0012174,<CUSTOMER_ID>,Savings,Kochi,4/20/2018,17145.67,Dormant,Yes
ACC0012175,<CUSTOMER_ID>,Current,Hyderabad,3/21/2022,17372.1,Active,Yes
ACC0012176,<CUSTOMER_ID>,Salary,Mumbai,1/18/2023,11362.4,Active,Yes
ACC0012177,<CUSTOMER_ID>,Current,Nashik,12/19/2025,20866.76,Active,Yes
ACC0012178,<CUSTOMER_ID>,Savings,Delhi,5/10/2026,45182.08,Active,Yes
ACC0012179,<CUSTOMER_ID>,Savings,Kolkata,12/10/2018,20709.69,Active,Yes
ACC0012180,<CUSTOMER_ID>,Savings,Noida,4/21/2018,25936.13,Closed,No
ACC0012181,<CUSTOMER_ID>,Savings,Delhi,7/15/2018,3048.74,Active,No
ACC0012182,<CUSTOMER_ID>,Savings,Noida,7/29/2022,10417.33,Active,Yes
ACC0012183,<CUSTOMER_ID>,Savings,Nagpur,5/28/2023,12871.44,Active,Yes
ACC0012184,<CUSTOMER_ID>,Savings,Chennai,11/20/2017,105015.67,Dormant,No
ACC0012185,<CUSTOMER_ID>,Current,Kochi,11/29/2017,728.18,Active,Yes
ACC0012186,<CUSTOMER_ID>,Savings,Gurugram,10/31/2025,21608.22,Active,Yes
ACC0012187,<CUSTOMER_ID>,Savings,Jaipur,1/17/2021,14924.13,Active,No
ACC0012188,<CUSTOMER_ID>,Current,Indore,5/18/2025,18295.18,Active,Yes
ACC0012189,<CUSTOMER_ID>,Savings,Nagpur,4/13/2023,1818.72,Active,No
ACC0012190,<CUSTOMER_ID>,Premium Savings,Gurugram,11/4/2021,10110.36,Active,Yes
ACC0012191,<CUSTOMER_ID>,Savings,Nashik,3/30/2020,64022.71,Active,No
ACC0012192,<CUSTOMER_ID>,Savings,Kochi,1/2/2026,2291.62,Active,Yes
ACC0012193,<CUSTOMER_ID>,Savings,Kolkata,12/3/2021,17879.6,Active,No
ACC0012194,<CUSTOMER_ID>,Savings,Ahmedabad,12/7/2023,4274.03,Active,Yes
ACC0012195,<CUSTOMER_ID>,Salary,Pune,10/6/2025,51489.79,Active,Yes
ACC0012196,<CUSTOMER_ID>,Savings,Delhi,2/5/2020,20451.47,Active,Yes
ACC0012197,<CUSTOMER_ID>,Savings,Surat,1/31/2025,13689.46,Active,No
ACC0012198,<CUSTOMER_ID>,Salary,Nagpur,9/10/2020,3583.86,Active,Yes
ACC0012199,<CUSTOMER_ID>,Salary,Kochi,4/15/2020,6914.66,Active,Yes
ACC0012200,<CUSTOMER_ID>,Savings,Chandigarh,5/15/2018,5453.63,Active,No
ACC0012201,<CUSTOMER_ID>,Savings,Delhi,6/8/2026,3098.71,Active,Yes
ACC0012202,<CUSTOMER_ID>,Savings,Nagpur,3/9/2026,6871.3,Active,Yes
ACC0012203,<CUSTOMER_ID>,Premium Savings,Chandigarh,4/19/2025,950.5,Dormant,No
ACC0012204,<CUSTOMER_ID>,Premium Savings,Indore,12/18/2025,17996.28,Active,No
ACC0012205,<CUSTOMER_ID>,Premium Savings,Nagpur,8/24/2020,5137.29,Active,Yes
ACC0012206,<CUSTOMER_ID>,Savings,Chennai,11/10/2022,3734.11,Active,Yes
ACC0012207,<CUSTOMER_ID>,Premium Savings,Chandigarh,4/26/2021,1673.2,Active,No
ACC0012208,<CUSTOMER_ID>,Savings,Chennai,6/13/2026,12846.77,Active,Yes
ACC0012209,<CUSTOMER_ID>,Current,Hyderabad,4/20/2020,67667.51,Active,Yes
ACC0012210,<CUSTOMER_ID>,Savings,Chandigarh,2/25/2023,5817.56,Active,Yes
ACC0012211,<CUSTOMER_ID>,Savings,Surat,9/22/2020,36766.93,Active,Yes
ACC0012212,<CUSTOMER_ID>,Savings,Ahmedabad,4/12/2021,15331.14,Active,Yes
ACC0012213,<CUSTOMER_ID>,Savings,Nagpur,5/1/2019,6807.56,Active,Yes
ACC0012214,<CUSTOMER_ID>,Savings,Ahmedabad,10/14/2023,68987.48,Active,Yes
ACC0012215,<CUSTOMER_ID>,Premium Savings,Noida,1/7/2021,1213.15,Active,Yes
ACC0012216,<CUSTOMER_ID>,Savings,Kochi,9/7/2019,9498.39,Active,Yes
ACC0012217,<CUSTOMER_ID>,Premium Savings,Nagpur,4/16/2021,5495.21,Active,Yes
ACC0012218,<CUSTOMER_ID>,Savings,Mumbai,5/10/2020,11500.46,Closed,Yes
ACC0012219,<CUSTOMER_ID>,Savings,Chandigarh,3/6/2021,2271.28,Active,Yes
ACC0012220,<CUSTOMER_ID>,Salary,Surat,10/8/2017,19647.98,Active,No
ACC0012221,<CUSTOMER_ID>,Savings,Chennai,8/7/2021,1352.8,Active,Yes
ACC0012222,<CUSTOMER_ID>,Savings,Chennai,3/28/2020,16455.97,Active,Yes
ACC0012223,<CUSTOMER_ID>,Premium Savings,Jaipur,6/21/2019,4657.37,Active,No
ACC0012224,<CUSTOMER_ID>,Premium Savings,Mumbai,3/17/2019,13468.76,Active,Yes
ACC0012225,<CUSTOMER_ID>,Current,Delhi,10/18/2024,3729.07,Active,Yes
ACC0012226,<CUSTOMER_ID>,Premium Savings,Gurugram,3/10/2025,3174.91,Active,Yes
ACC0012227,<CUSTOMER_ID>,Current,Pune,8/11/2017,46494.6,Active,Yes
ACC0012228,<CUSTOMER_ID>,Current,Noida,5/28/2026,52709.59,Active,Yes
ACC0012229,<CUSTOMER_ID>,Salary,Pune,5/20/2018,2301.02,Active,Yes
ACC0012230,<CUSTOMER_ID>,Savings,Indore,11/16/2020,9652.31,Active,Yes
ACC0012231,<CUSTOMER_ID>,Savings,Kolkata,2/28/2021,18979.69,Active,Yes
ACC0012232,<CUSTOMER_ID>,Savings,Nashik,9/23/2021,7535.39,Active,Yes
ACC0012233,<CUSTOMER_ID>,Current,Bhopal,10/30/2024,7820.89,Active,Yes
ACC0012234,<CUSTOMER_ID>,Savings,Nagpur,6/8/2023,17945.15,Active,Yes
ACC0012235,<CUSTOMER_ID>,Savings,Ahmedabad,2/4/2023,14783.99,Active,No
ACC0012236,<CUSTOMER_ID>,Salary,Surat,2/28/2025,4944.86,Active,Yes
ACC0012237,<CUSTOMER_ID>,Premium Savings,Delhi,3/15/2023,14462.51,Active,Yes
ACC0012238,<CUSTOMER_ID>,Savings,Pune,9/6/2023,6062.18,Active,Yes
ACC0012239,<CUSTOMER_ID>,Salary,Bengaluru,12/12/2021,5482.91,Active,Yes
ACC0012240,<CUSTOMER_ID>,Savings,Lucknow,3/14/2023,3603.91,Active,Yes
ACC0012241,<CUSTOMER_ID>,Salary,Bengaluru,12/19/2024,3615.81,Active,No
ACC0012242,<CUSTOMER_ID>,Savings,Delhi,6/18/2019,10771.45,Active,No
ACC0012243,<CUSTOMER_ID>,Salary,Indore,3/6/2018,1505.42,Active,Yes
ACC0012244,<CUSTOMER_ID>,Savings,Kochi,9/26/2024,1459.58,Active,Yes
ACC0012245,<CUSTOMER_ID>,Savings,Delhi,12/9/2018,6736.09,Active,No
ACC0012246,<CUSTOMER_ID>,Premium Savings,Bhopal,2/4/2026,8137.0,Active,Yes
ACC0012247,<CUSTOMER_ID>,Savings,Ahmedabad,1/25/2020,2554.47,Active,Yes
ACC0012248,<CUSTOMER_ID>,Savings,Noida,12/28/2025,55627.68,Active,Yes
ACC0012249,<CUSTOMER_ID>,Current,Bhubaneswar,1/23/2020,3567.95,Active,Yes
ACC0012250,<CUSTOMER_ID>,Savings,Kolkata,10/31/2022,3943.54,Active,Yes
ACC0012251,<CUSTOMER_ID>,Current,Bhubaneswar,9/27/2023,3598.83,Active,Yes
ACC0012252,<CUSTOMER_ID>,Savings,Indore,6/7/2020,23031.34,Active,Yes
ACC0012253,<CUSTOMER_ID>,Current,Chandigarh,9/12/2020,52345.96,Active,Yes
ACC0012254,<CUSTOMER_ID>,Savings,Kochi,10/26/2017,2800.17,Active,Yes
ACC0012255,<CUSTOMER_ID>,Savings,Hyderabad,10/2/2017,20425.43,Active,Yes
ACC0012256,<CUSTOMER_ID>,Savings,Kochi,12/23/2019,10858.39,Active,Yes
ACC0012257,<CUSTOMER_ID>,Premium Savings,Bengaluru,3/26/2026,3503.08,Active,Yes
ACC0012258,<CUSTOMER_ID>,Savings,Chandigarh,3/8/2024,10826.45,Active,Yes
ACC0012259,<CUSTOMER_ID>,Current,Nagpur,4/12/2018,1898.68,Dormant,Yes
ACC0012260,<CUSTOMER_ID>,Savings,Jaipur,4/7/2022,6153.47,Active,Yes
ACC0012261,<CUSTOMER_ID>,Savings,Gurugram,12/13/2017,2693.2,Dormant,No
ACC0012262,<CUSTOMER_ID>,Savings,Nashik,7/19/2025,5598.73,Active,Yes
ACC0012263,<CUSTOMER_ID>,Current,Bhopal,1/2/2026,8740.41,Active,No
ACC0012264,<CUSTOMER_ID>,Salary,Delhi,12/18/2022,41953.32,Active,Yes
ACC0012265,<CUSTOMER_ID>,Savings,Jaipur,12/26/2022,8591.34,Active,Yes
ACC0012266,<CUSTOMER_ID>,Savings,Gurugram,11/27/2019,2710.48,Active,Yes
ACC0012267,<CUSTOMER_ID>,Current,Chennai,2/27/2024,8251.45,Active,No
ACC0012268,<CUSTOMER_ID>,Savings,Lucknow,11/10/2020,827.81,Active,Yes
ACC0012269,<CUSTOMER_ID>,Savings,Noida,8/1/2024,20755.58,Active,Yes
ACC0012270,<CUSTOMER_ID>,Savings,Delhi,6/7/2019,3320.92,Dormant,No
ACC0012271,<CUSTOMER_ID>,Savings,Kochi,10/27/2025,65508.88,Active,Yes
ACC0012272,<CUSTOMER_ID>,Savings,Kochi,5/14/2018,22148.29,Active,No
ACC0012273,<CUSTOMER_ID>,Salary,Nagpur,11/28/2017,9124.79,Dormant,Yes
ACC0012274,<CUSTOMER_ID>,Salary,Chennai,2/20/2023,5841.01,Active,Yes
ACC0012275,<CUSTOMER_ID>,Savings,Indore,10/27/2022,5049.81,Active,Yes
ACC0012276,<CUSTOMER_ID>,Savings,Chennai,5/10/2025,5429.45,Closed,Yes
ACC0012277,<CUSTOMER_ID>,Savings,Kochi,6/11/2021,8041.19,Active,Yes
ACC0012278,<CUSTOMER_ID>,Savings,Bhopal,2/22/2026,5192.82,Active,Yes
ACC0012279,<CUSTOMER_ID>,Salary,Bhubaneswar,9/13/2025,14934.28,Active,Yes
ACC0012280,<CUSTOMER_ID>,Salary,Lucknow,2/10/2020,40787.79,Active,Yes
ACC0012281,<CUSTOMER_ID>,Current,Lucknow,5/6/2024,9076.48,Active,Yes
ACC0012282,<CUSTOMER_ID>,Salary,Jaipur,4/3/2026,27342.42,Active,Yes
ACC0012283,<CUSTOMER_ID>,Current,Mumbai,12/23/2019,1889.83,Active,Yes
ACC0012284,<CUSTOMER_ID>,Savings,Ahmedabad,10/30/2021,11994.25,Active,No
ACC0012285,<CUSTOMER_ID>,Current,Chandigarh,10/30/2017,8904.34,Active,No
ACC0012286,<CUSTOMER_ID>,Savings,Mumbai,1/24/2023,1747.11,Dormant,Yes
ACC0012287,<CUSTOMER_ID>,Savings,Delhi,6/23/2018,6119.19,Active,Yes
ACC0012288,<CUSTOMER_ID>,Current,Bhopal,10/10/2024,20769.37,Dormant,Yes
ACC0012289,<CUSTOMER_ID>,Salary,Kolkata,5/25/2023,500.0,Active,Yes
ACC0012290,<CUSTOMER_ID>,Premium Savings,Delhi,11/5/2020,6504.07,Active,Yes
ACC0012291,<CUSTOMER_ID>,Current,Kochi,12/6/2025,4923.53,Active,Yes
ACC0012292,<CUSTOMER_ID>,Current,Hyderabad,6/14/2018,10895.44,Active,Yes
ACC0012293,<CUSTOMER_ID>,Current,Chennai,1/12/2021,21956.36,Active,Yes
ACC0012294,<CUSTOMER_ID>,Current,Noida,6/29/2019,17480.77,Active,Yes
ACC0012295,<CUSTOMER_ID>,Savings,Chandigarh,9/4/2022,23597.63,Active,No
ACC0012296,<CUSTOMER_ID>,Savings,Nagpur,3/7/2024,29701.05,Active,Yes
ACC0012297,<CUSTOMER_ID>,Savings,Ahmedabad,12/15/2018,5433.15,Active,No
ACC0012298,<CUSTOMER_ID>,Savings,Indore,10/14/2019,561.06,Active,Yes
ACC0012299,<CUSTOMER_ID>,Salary,Bengaluru,2/11/2026,16977.57,Active,Yes
ACC0012300,<CUSTOMER_ID>,Current,Mumbai,2/6/2021,2673.64,Active,Yes
ACC0012301,<CUSTOMER_ID>,Current,Jaipur,6/12/2020,11054.37,Active,No
ACC0012302,<CUSTOMER_ID>,Savings,Kolkata,7/13/2026,1704.72,Active,Yes
ACC0012303,<CUSTOMER_ID>,Savings,Chandigarh,10/19/2018,3585.81,Active,Yes
ACC0012304,<CUSTOMER_ID>,Savings,Bengaluru,7/20/2022,15337.19,Active,Yes
ACC0012305,<CUSTOMER_ID>,Savings,Bhopal,11/1/2020,4972.03,Active,No
ACC0012306,<CUSTOMER_ID>,Savings,Pune,4/16/2024,1291.45,Active,No
ACC0012307,<CUSTOMER_ID>,Savings,Chennai,9/2/2018,1826.3,Active,Yes
ACC0012308,<CUSTOMER_ID>,Savings,Gurugram,5/27/2026,28010.02,Active,Yes
ACC0012309,<CUSTOMER_ID>,Current,Kolkata,5/1/2025,5494.79,Active,Yes
ACC0012310,<CUSTOMER_ID>,Premium Savings,Pune,1/16/2023,5634.37,Active,Yes
ACC0012311,<CUSTOMER_ID>,Savings,Noida,12/12/2023,4138.05,Active,Yes
ACC0012312,<CUSTOMER_ID>,Salary,Delhi,5/14/2026,1523.15,Active,Yes
ACC0012313,<CUSTOMER_ID>,Current,Bengaluru,4/4/2024,6035.88,Active,Yes
ACC0012314,<CUSTOMER_ID>,Salary,Chandigarh,11/8/2018,31592.95,Active,Yes
ACC0012315,<CUSTOMER_ID>,Premium Savings,Lucknow,6/28/2024,3442.89,Active,Yes
ACC0012316,<CUSTOMER_ID>,Salary,Nagpur,10/2/2025,1015.18,Active,Yes
ACC0012317,<CUSTOMER_ID>,Salary,Nashik,7/1/2019,18991.37,Active,No
ACC0012318,<CUSTOMER_ID>,Savings,Chennai,7/8/2025,8889.13,Active,Yes
ACC0012319,<CUSTOMER_ID>,Savings,Mumbai,6/6/2021,9985.72,Active,Yes
ACC0012320,<CUSTOMER_ID>,Current,Jaipur,5/27/2025,12287.94,Active,Yes
ACC0012321,<CUSTOMER_ID>,Savings,Hyderabad,5/23/2024,1189.15,Active,Yes
ACC0012322,<CUSTOMER_ID>,Savings,Kochi,8/10/2018,7153.08,Active,Yes
ACC0012323,<CUSTOMER_ID>,Savings,Nagpur,7/1/2019,10578.29,Closed,Yes
ACC0012324,<CUSTOMER_ID>,Salary,Surat,11/16/2025,7729.05,Active,No
ACC0012325,<CUSTOMER_ID>,Savings,Nashik,6/22/2023,7667.94,Active,Yes
ACC0012326,<CUSTOMER_ID>,Salary,Mumbai,2/14/2019,28934.37,Active,Yes
ACC0012327,<CUSTOMER_ID>,Savings,Hyderabad,11/10/2020,13146.49,Active,Yes
ACC0012328,<CUSTOMER_ID>,Savings,Surat,4/24/2021,16175.46,Active,Yes
ACC0012329,<CUSTOMER_ID>,Premium Savings,Nagpur,9/17/2022,6818.53,Active,No
ACC0012330,<CUSTOMER_ID>,Current,Jaipur,1/8/2022,500.0,Closed,No
ACC0012331,<CUSTOMER_ID>,Salary,Indore,3/8/2021,5664.11,Active,Yes
ACC0012332,<CUSTOMER_ID>,Savings,Hyderabad,9/17/2023,7888.04,Active,Yes
ACC0012333,<CUSTOMER_ID>,Savings,Indore,9/25/2022,6546.77,Active,No
ACC0012334,<CUSTOMER_ID>,Premium Savings,Bengaluru,9/1/2017,7460.64,Active,Yes
ACC0012335,<CUSTOMER_ID>,Savings,Nashik,2/26/2023,10248.68,Active,No
ACC0012336,<CUSTOMER_ID>,Savings,Mumbai,5/13/2018,23034.64,Active,Yes
ACC0012337,<CUSTOMER_ID>,Salary,Hyderabad,10/30/2021,3155.26,Active,No
ACC0012338,<CUSTOMER_ID>,Savings,Chandigarh,2/3/2023,6464.03,Active,Yes
ACC0012339,<CUSTOMER_ID>,Current,Mumbai,10/20/2025,43950.03,Active,Yes
